tyc	hip	hd	gl	gaia_source_id	reason
8992-1399-1		311842		6055416911089149824	no_parallax_published
8992-1417-1		311846		6055404953912409088	no_parallax_published
8993-120-1		113742		5863358136989292032	refused_no_defensible_parallax
8993-176-1		112661			no_parallax_published
8993-298-1		312275			no_parallax_published
8994-613-1		115474		5868555837687992704	no_parallax_published
8997-2339-1		113955			no_parallax_published
8998-177-1	65084	115718		5859160923220501888	refused_no_defensible_parallax
8999-832-1		118572		5864145799681176192	no_parallax_published
900-952-1		121478			no_parallax_published
9001-2317-1		113360		5858526741133151488	refused_no_defensible_parallax
9002-990-1		114590		5858680127325592960	no_parallax_published
9004-2210-1		119927		5865938450257038976	no_parallax_published
9005-1535-1		121878		5867289578253032064	refused_no_defensible_parallax
9005-3924-1		122515		5867275353320700032	no_parallax_published
9005-3945-1	69633	124327		5854502807783171712	no_parallax_published
9006-1657-1		126716		5854327195155207680	refused_no_defensible_parallax
9006-3616-1		125318		5854616401061923200	no_parallax_published
9006-5418-1		126004			no_parallax_published
9007-4736-1		129627		5877478958735452672	refused_no_defensible_parallax
9007-5395-1		127802		5877590215499679232	no_parallax_published
9008-1983-1		119442		5865493766512332928	no_parallax_published
9008-3329-1		121661		5866029297418327936	refused_no_defensible_parallax
9009-3586-1		121858		5865970744084742016	no_parallax_published
9009-3848-1		124514		5853747683843899264	refused_no_defensible_parallax
9009-633-1		124098		5854042730896903680	no_parallax_published
9014-22-1		126151		5853284858177797504	no_parallax_published
9014-816-1		125516		5852700360291912064	no_parallax_published
9015-388-1		128676			no_parallax_published
9019-1603-1		129967			no_parallax_published
902-895-1		124492		3674881362576208896	no_parallax_published
9023-2618-1		141320		5833440872299605632	no_parallax_published
9024-1496-1		133105		5873597407736762880	refused_no_defensible_parallax
9025-261-1		135018		5875238463170990080	no_parallax_published
9026-1002-1		138696		5827165478362542080	no_parallax_published
9028-1020-1		130738		5873075208457087360	no_parallax_published
9030-1108-1		137440		5826655820393050624	no_parallax_published
9030-1612-1		139435		5825944642518756736	refused_no_defensible_parallax
9031-2417-1		139654		5825542393052227328	no_parallax_published
9032-1746-1		133403			no_parallax_published
9035-1007-1		140746			no_parallax_published
9035-359-1		141914			no_parallax_published
9035-752-1		139581		5825423989394836864	no_parallax_published
9036-1781-1		143800		5832790923478280448	refused_no_defensible_parallax
9036-1927-1		144886		5829866737941488256	no_parallax_published
9036-2948-1		143286		5833161561989472000	refused_no_defensible_parallax
9039-1488-1		153928		5914927431337015808	refused_no_defensible_parallax
9041-1260-1		147158		5828636693650101888	refused_no_defensible_parallax
9042-2657-1		150063		5830063516151824256	no_parallax_published
9046-435-1		148724			no_parallax_published
9047-939-1		151895		5817579661117922688	no_parallax_published
9048-437-1		142813			no_parallax_published
9049-1712-1		148524		5815690975014705280	no_parallax_published
9050-471-1		150887		5815318584170290944	no_parallax_published
9059-631-1		164839		6630818971134921728	no_parallax_published
906-1125-1		121712		1230933645599526528	no_parallax_published
9065-2037-1		157600		5813288267221716224	no_parallax_published
9067-1955-1		165939		6437282728253140736	no_parallax_published
9071-219-1		180369		6446127165427214848	no_parallax_published
9078-1690-1		175283		6438161890878463232	no_parallax_published
9081-1686-1		170526			no_parallax_published
9084-1789-1		184444		6442217164637089152	no_parallax_published
9085-763-1		186269		6442075877391632768	no_parallax_published
9086-2004-1		190461		6443263212510283264	no_parallax_published
9086-975-1		189031		6442911708091533568	refused_no_defensible_parallax
9102-528-1		202528		6453104219538097024	no_parallax_published
9103-486-1		204193		6452035562953261568	no_parallax_published
9117-730-1		212390			no_parallax_published
9119-1028-1		209244		6405659674322529664	no_parallax_published
913-523-1		128310			no_parallax_published
9132-1218-1		219483		6389864330796558464	no_parallax_published
9132-433-1		219322		6393016390115192832	no_parallax_published
9135-126-1		3331		4703563791320941568	no_parallax_published
9135-695-1		3599		4703678995227846784	refused_no_defensible_parallax
9137-3780-1		2041			no_parallax_published
9138-526-1		3181		4690299557920377344	no_parallax_published
9140-1079-1		1534		4688460590372472064	refused_no_defensible_parallax
9141-7556-1	3934	5030		4685876050900066176	refused_no_defensible_parallax
9141-7650-1		4976		4685945663744993920	no_parallax_published
9141-7733-1	4153	5291		4688967362197739392	no_parallax_published
9141-7872-1	4126	5277		4685940441063717120	refused_no_defensible_parallax
9142-2294-1		8417		4686062830383760384	no_parallax_published
9142-2807-1	5397	7099		4687444298045126528	no_parallax_published
9143-121-1		12610		4697824203184903424	no_parallax_published
9149-110-1	7912			4638517336257869952	refused_no_defensible_parallax
9154-2340-1		270659		4656160993199396864	no_parallax_published
9157-1224-1		270643		4653285770293506176	refused_no_defensible_parallax
9157-252-1		270786		4653013744253387136	no_parallax_published
9161-1120-1		269146		4658399220976313088	no_parallax_published
9161-1137-1	24080	269128		4658269336800428672	no_parallax_published
9161-1184-1		268949		4661332713633908224	no_parallax_published
9161-6-1		268605		4661611169272089216	no_parallax_published
9161-691-1		268895		4661350000893391872	no_parallax_published
9161-700-1		268807		4655458267844122240	no_parallax_published
9161-737-1		268809		4655458160445111552	no_parallax_published
9161-749-1		269050		4661289630893455488	no_parallax_published
9161-897-1		269117		4661375598918367616	no_parallax_published
9161-905-1		269139		4658233400902503680	no_parallax_published
9162-1094-1		269698		4660121743354291328	no_parallax_published
9162-179-1		36521		4658486662151050240	no_parallax_published
9162-186-1		269778		4658555484704049536	no_parallax_published
9162-208-1		269363		4658311191314080128	no_parallax_published
9162-226-1		269545		4658675610671247232	no_parallax_published
9162-257-1		269190		4658217007125549568	no_parallax_published
9162-267-1		269396		4658853624153744128	no_parallax_published
9162-27-1		269702		4660122396189307648	no_parallax_published
9162-281-1		269651		4658429698027802624	no_parallax_published
9162-359-1		269321		4658193577953457408	no_parallax_published
9162-370-1		269726		4660121257978485120	no_parallax_published
9162-371-1		269604		4658483986422695936	no_parallax_published
9162-409-1		269735		4658036790092717056	no_parallax_published
9162-419-1		269662		4658431553453824256	no_parallax_published
9162-437-1		269304		4658807685181130240	no_parallax_published
9162-438-1		269518		4658100256915432448	no_parallax_published
9162-478-1		269714		4658617263509734784	no_parallax_published
9162-593-1		269525		4658678973606061696	no_parallax_published
9162-652-1		269280		4658765289587506944	no_parallax_published
9162-671-1		269578		4658481615578531072	no_parallax_published
9162-716-1		269612		4658434920708422144	no_parallax_published
9162-736-1		269762		4658446534303764096	no_parallax_published
9162-751-1		269649		4658051878390176256	no_parallax_published
9162-756-1		269153		4658408532466022400	refused_no_defensible_parallax
9162-828-1		35463		4658323870061315584	refused_no_defensible_parallax
9162-857-1		269393		4658284115863063808	no_parallax_published
9163-173-1		270442		4659123489848858368	refused_no_defensible_parallax
9163-485-1		269900		4659358785345724928	no_parallax_published
9163-498-1		269846		4657691199850726528	no_parallax_published
9163-562-1		269860		4657690890613081344	no_parallax_published
9163-605-1		270132		4659410045756091904	no_parallax_published
9163-635-1		269998		4657627084569451008	no_parallax_published
9163-650-1	27819	270296		4659188769038018816	no_parallax_published
9163-677-1		270220		4659106752351166592	no_parallax_published
9163-785-1		270123		4659306799058010240	no_parallax_published
9163-806-1		269896		4657700790554314752	no_parallax_published
9163-960-1		269928			no_parallax_published
9164-1169-1		271950		5282852315746007936	refused_no_defensible_parallax
9165-1068-1		269029		4654649302156618496	no_parallax_published
9165-283-1		268733		4654934792911182080	no_parallax_published
9165-568-1		32763		4655114945354538368	no_parallax_published
9165-615-1		268776			no_parallax_published
9165-681-1		268993		4655039349596015488	no_parallax_published
9165-827-1		269013		4655076629912133632	no_parallax_published
9165-866-1	22900	268819		4655136518933846784	refused_no_defensible_parallax
9165-883-1		268758		4655365427830892800	no_parallax_published
9166-152-1		269355		4658145061924705536	no_parallax_published
9166-212-1		34900		4652097125197823232	no_parallax_published
9166-349-1		269772			no_parallax_published
9166-359-1		269809		4657269296613822336	no_parallax_published
9166-386-1		269433		4658082183688811648	no_parallax_published
9166-396-1		269316		4658144202986261120	no_parallax_published
9166-443-1		269244		4658209344697667584	no_parallax_published
9166-466-1		269769		4657273419782426112	no_parallax_published
9166-476-1		269351		4658172304899708928	no_parallax_published
9166-496-1	24347	269216		4658204053297963392	refused_no_defensible_parallax
9166-540-1		35517		4658169148113285504	no_parallax_published
9166-660-1		269392		4658139079030870272	no_parallax_published
9166-691-1		269456		4651884129179143168	refused_no_defensible_parallax
9166-717-1		269510		4657960722020398592	no_parallax_published
9166-730-1		269719		4657099529502235648	no_parallax_published
9166-78-1		269784		4657274381855099264	no_parallax_published
9167-281-1		270373		4657429241196158464	no_parallax_published
9167-297-1		269912		4657085579447482368	no_parallax_published
9167-337-1		269973		4657069189849017088	no_parallax_published
9167-390-1		270151		4657383405304940928	no_parallax_published
9167-545-1		269920		4657652476416109184	no_parallax_published
9167-548-1		270126		4657379939287235200	no_parallax_published
9167-687-1		38318		4657112100824083840	no_parallax_published
9167-702-1		269936		4657647498566997504	no_parallax_published
9167-735-1		269993		4657210747619648000	no_parallax_published
9168-415-1		271900		5279708262241760256	no_parallax_published
9170-2106-1	25146	269475		4651736313584682240	no_parallax_published
9170-2174-1		36063		4651738821845582464	no_parallax_published
9170-2189-1		271167		4651372654438082304	no_parallax_published
9170-306-1		271324		4651692096929030528	no_parallax_published
9171-1091-1		271506		4650839666178849024	no_parallax_published
9171-871-1		271460		4650456658158124544	refused_no_defensible_parallax
9171-883-1		271566		4650658792189464192	no_parallax_published
9172-1067-1		41781		5278501651305679360	no_parallax_published
9172-124-1		271821		5278309408571002240	no_parallax_published
9174-743-1		271411		4650331176391104384	no_parallax_published
9176-643-1		42919		5265088331004264704	no_parallax_published
9183-741-1		57021		5267394281759084160	no_parallax_published
9186-463-1		54754		5267041510324619904	no_parallax_published
9189-188-1		50432			no_parallax_published
9189-299-1		48385		5265278477789886080	refused_no_defensible_parallax
9194-167-1		71879		5271839744711269760	no_parallax_published
9194-384-1		311303		5271798994061593856	no_parallax_published
9195-1304-1		78655		5223835376280595328	no_parallax_published
9195-1859-1		76861		5223953127104957696	no_parallax_published
9195-2108-1		77023		5224008613782171904	refused_no_defensible_parallax
9195-3149-1		79629		5222914707092025600	no_parallax_published
9197-2129-1		311321		5269752424962793216	refused_no_defensible_parallax
9198-2065-1		311383		5223358256952465664	no_parallax_published
92-1009-1		30889		3233528221137859712	refused_no_defensible_parallax
9203-1266-1		78192		5222039083513559552	no_parallax_published
9204-1579-1		80517		5218972201990623232	no_parallax_published
9204-1627-1		311527			no_parallax_published
9206-1008-1		311457		5219916957356009088	no_parallax_published
9208-2790-1		82836		5217766415693451008	no_parallax_published
9209-416-1		309828			no_parallax_published
9212-345-1		310283		5238019110654542976	no_parallax_published
9212-5111-1		310380		5237757255085823360	no_parallax_published
9213-2713-1	48400			5242738283265638656	refused_no_defensible_parallax
9215-2092-1		310100		5232131878713284736	no_parallax_published
